user_id,job_id,rating_explicite,commentaire_texte_anglais,sentiment_score,sentiment_label,normalized_rating,normalized_sentiment,enhanced_rating
user_682,job_247,3.0,Comment for job 648,-0.962080180644989,NEGATIVE,0.5,0.018959909677505493,0.3556879729032516
user_95,job_440,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_259,job_344,3.0,Comment for job 650,-0.7294109463691711,NEGATIVE,0.5,0.13529452681541443,0.39058835804462433
user_258,job_405,,,0.0,NEUTRAL,,0.5,0.5
user_806,job_36,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_574,job_250,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_21,job_55,,Comment for job 654,-0.9394757151603699,NEGATIVE,,0.030262142419815063,0.3590786427259445
user_565,job_246,,,0.0,NEUTRAL,,0.5,0.5
user_215,job_104,3.0,Comment for job 656,-0.9602592587471008,NEGATIVE,0.5,0.019870370626449585,0.35596111118793483
user_387,job_185,4.0,Comment for job 657,-0.9584936499595642,NEGATIVE,0.75,0.020753175020217896,0.5312259525060653
user_126,job_22,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_945,job_458,,Comment for job 659,-0.9565775394439697,NEGATIVE,,0.021711230278015137,0.35651336908340453
user_913,job_231,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_73,job_151,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_171,job_300,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_520,job_82,,,0.0,NEUTRAL,,0.5,0.5
user_960,job_499,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_595,job_65,,,0.0,NEUTRAL,,0.5,0.5
user_0,job_337,,,0.0,NEUTRAL,,0.5,0.5
user_436,job_421,5.0,Comment for job 667,-0.9141578674316406,NEGATIVE,1.0,0.04292106628417969,0.7128763198852539
user_989,job_366,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_503,job_366,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_799,job_331,,Comment for job 670,-0.689004123210907,NEGATIVE,,0.1554979383945465,0.39664938151836393
user_303,job_207,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_148,job_380,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_647,job_175,,,0.0,NEUTRAL,,0.5,0.5
user_264,job_30,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_369,job_462,,Comment for job 675,-0.9405132532119751,NEGATIVE,,0.02974337339401245,0.3589230120182037
user_21,job_197,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_327,job_427,,Comment for job 677,-0.9265754222869873,NEGATIVE,,0.03671228885650635,0.3610136866569519
user_121,job_144,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_594,job_482,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_937,job_298,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_764,job_495,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_649,job_266,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_816,job_13,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_209,job_45,,,0.0,NEUTRAL,,0.5,0.5
user_818,job_396,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_100,job_85,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_634,job_279,5.0,Comment for job 687,-0.9323437213897705,NEGATIVE,1.0,0.033828139305114746,0.7101484417915344
user_15,job_232,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_637,job_65,,,0.0,NEUTRAL,,0.5,0.5
user_4,job_209,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_856,job_457,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_26,job_197,,,0.0,NEUTRAL,,0.5,0.5
user_269,job_117,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_838,job_353,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_108,job_350,,,0.0,NEUTRAL,,0.5,0.5
user_571,job_355,,,0.0,NEUTRAL,,0.5,0.5
user_426,job_192,2.0,Comment for job 697,-0.9410548210144043,NEGATIVE,0.25,0.02947258949279785,0.18384177684783934
user_761,job_122,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_729,job_303,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_922,job_244,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_795,job_492,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_416,job_61,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_431,job_375,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_480,job_315,,,0.0,NEUTRAL,,0.5,0.5
user_69,job_11,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_453,job_389,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_181,job_2,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_278,job_337,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_701,job_492,,,0.0,NEUTRAL,,0.5,0.5
user_845,job_58,,,0.0,NEUTRAL,,0.5,0.5
user_63,job_278,,,0.0,NEUTRAL,,0.5,0.5
user_618,job_430,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_184,job_430,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_889,job_467,,Comment for job 714,-0.84089195728302,NEGATIVE,,0.07955402135848999,0.373866206407547
user_535,job_337,,,0.0,NEUTRAL,,0.5,0.5
user_21,job_47,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_650,job_372,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_548,job_254,,,0.0,NEUTRAL,,0.5,0.5
user_634,job_310,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_133,job_308,2.0,Comment for job 720,-0.7538658976554871,NEGATIVE,0.25,0.12306705117225647,0.21192011535167693
user_285,job_389,,Comment for job 721,-0.9057916402816772,NEGATIVE,,0.04710417985916138,0.36413125395774837
user_736,job_379,2.0,Comment for job 722,-0.9105637669563293,NEGATIVE,0.25,0.04471811652183533,0.18841543495655058
user_238,job_127,3.0,Comment for job 723,-0.9026356935501099,NEGATIVE,0.5,0.04868215322494507,0.3646046459674835
user_620,job_423,2.0,Comment for job 724,-0.8621749877929688,NEGATIVE,0.25,0.06891250610351562,0.19567375183105468
user_895,job_458,5.0,Comment for job 725,-0.907703161239624,NEGATIVE,1.0,0.04614841938018799,0.7138445258140563
user_507,job_442,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_566,job_283,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_641,job_448,2.0,Comment for job 728,-0.889650285243988,NEGATIVE,0.25,0.05517485737800598,0.19155245721340178
user_183,job_35,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_155,job_498,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_550,job_204,,Comment for job 731,-0.8767275214195251,NEGATIVE,,0.06163623929023743,0.3684908717870712
user_866,job_434,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_480,job_359,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_365,job_244,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_284,job_202,,Comment for job 735,-0.8875042796134949,NEGATIVE,,0.056247860193252563,0.36687435805797575
user_578,job_118,2.0,Comment for job 736,-0.8527359962463379,NEGATIVE,0.25,0.07363200187683105,0.1970896005630493
user_96,job_93,,Comment for job 737,-0.806045651435852,NEGATIVE,,0.09697717428207397,0.37909315228462215
user_151,job_413,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_766,job_252,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_669,job_257,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_921,job_443,5.0,Comment for job 741,-0.8739448189735413,NEGATIVE,1.0,0.06302759051322937,0.7189082771539688
user_997,job_396,,,0.0,NEUTRAL,,0.5,0.5
user_355,job_249,,,0.0,NEUTRAL,,0.5,0.5
user_947,job_379,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_180,job_26,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_446,job_64,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_154,job_149,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_915,job_9,2.0,Comment for job 748,-0.8344927430152893,NEGATIVE,0.25,0.08275362849235535,0.1998260885477066
user_797,job_18,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_435,job_42,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_929,job_370,,,0.0,NEUTRAL,,0.5,0.5
user_998,job_395,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_325,job_265,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_389,job_400,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_955,job_467,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_315,job_384,4.0,Comment for job 756,-0.8381259441375732,NEGATIVE,0.75,0.08093702793121338,0.549281108379364
user_253,job_106,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_387,job_192,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_547,job_144,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_434,job_181,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_91,job_403,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_713,job_462,3.0,Comment for job 762,-0.9017918705940247,NEGATIVE,0.5,0.04910406470298767,0.36473121941089626
user_22,job_390,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_61,job_485,5.0,Comment for job 764,-0.8304041028022766,NEGATIVE,1.0,0.0847979485988617,0.7254393845796585
user_975,job_304,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_361,job_299,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_302,job_493,,,0.0,NEUTRAL,,0.5,0.5
user_550,job_21,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_843,job_453,1.0,Comment for job 769,-0.8874948024749756,NEGATIVE,0.0,0.05625259876251221,0.01687577962875366
user_584,job_347,,,0.0,NEUTRAL,,0.5,0.5
user_676,job_291,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_629,job_201,,,0.0,NEUTRAL,,0.5,0.5
user_604,job_132,4.0,Comment for job 773,-0.9023115038871765,NEGATIVE,0.75,0.04884424805641174,0.5396532744169235
user_51,job_95,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_956,job_384,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_790,job_15,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_511,job_28,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_500,job_17,,,0.0,NEUTRAL,,0.5,0.5
user_799,job_490,,Comment for job 779,-0.8938145041465759,NEGATIVE,,0.053092747926712036,0.3659278243780136
user_415,job_442,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_556,job_266,3.0,Comment for job 781,-0.9238245487213135,NEGATIVE,0.5,0.03808772563934326,0.36142631769180295
user_737,job_228,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_611,job_289,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_270,job_93,,,0.0,NEUTRAL,,0.5,0.5
user_270,job_161,,,0.0,NEUTRAL,,0.5,0.5
user_760,job_349,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_899,job_463,,,0.0,NEUTRAL,,0.5,0.5
user_454,job_243,3.0,Comment for job 788,-0.9240912199020386,NEGATIVE,0.5,0.03795439004898071,0.3613863170146942
user_13,job_202,2.0,Comment for job 789,-0.9246430993080139,NEGATIVE,0.25,0.03767845034599304,0.1863035351037979
user_492,job_58,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_520,job_247,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_580,job_497,,Comment for job 792,-0.8944774270057678,NEGATIVE,,0.05276128649711609,0.3658283859491348
user_532,job_289,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_57,job_182,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_255,job_437,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_367,job_219,,,0.0,NEUTRAL,,0.5,0.5
user_373,job_26,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_364,job_128,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_765,job_340,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_149,job_295,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_78,job_36,3.0,Comment for job 801,-0.7684088349342346,NEGATIVE,0.5,0.11579558253288269,0.3847386747598648
user_225,job_13,,,0.0,NEUTRAL,,0.5,0.5
user_507,job_1,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_375,job_136,,,0.0,NEUTRAL,,0.5,0.5
user_494,job_139,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_266,job_89,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_988,job_42,,,0.0,NEUTRAL,,0.5,0.5
user_834,job_155,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_352,job_304,4.0,Comment for job 809,-0.7894864678382874,NEGATIVE,0.75,0.10525676608085632,0.5565770298242568
user_82,job_329,4.0,Comment for job 810,-0.9275214672088623,NEGATIVE,0.75,0.03623926639556885,0.5358717799186705
user_806,job_25,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_782,job_298,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_522,job_470,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_679,job_77,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_749,job_367,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_517,job_296,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_334,job_49,,Comment for job 817,-0.8787956237792969,NEGATIVE,,0.06060218811035156,0.36818065643310544
user_515,job_31,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_832,job_406,,,0.0,NEUTRAL,,0.5,0.5
user_998,job_14,,,0.0,NEUTRAL,,0.5,0.5
user_961,job_95,,,0.0,NEUTRAL,,0.5,0.5
user_338,job_444,3.0,Comment for job 822,-0.8517909049987793,NEGATIVE,0.5,0.07410454750061035,0.3722313642501831
user_1,job_154,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_542,job_325,,,0.0,NEUTRAL,,0.5,0.5
user_608,job_345,2.0,Comment for job 825,-0.850283682346344,NEGATIVE,0.25,0.074858158826828,0.1974574476480484
user_529,job_468,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_569,job_171,,Comment for job 827,-0.8238573670387268,NEGATIVE,,0.0880713164806366,0.37642139494419097
user_918,job_324,4.0,Comment for job 828,-0.8053831458091736,NEGATIVE,0.75,0.09730842709541321,0.5541925281286239
user_898,job_167,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_353,job_51,,,0.0,NEUTRAL,,0.5,0.5
user_294,job_165,,Comment for job 831,-0.8703114986419678,NEGATIVE,,0.06484425067901611,0.3694532752037048
user_489,job_157,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_28,job_89,1.0,Comment for job 833,-0.8477622270584106,NEGATIVE,0.0,0.07611888647079468,0.0228356659412384
user_307,job_318,2.0,Comment for job 834,-0.7723872065544128,NEGATIVE,0.25,0.11380639672279358,0.20914191901683807
user_364,job_371,4.0,Comment for job 835,-0.8727236986160278,NEGATIVE,0.75,0.06363815069198608,0.5440914452075958
user_114,job_121,2.0,Comment for job 836,-0.8375952839851379,NEGATIVE,0.25,0.08120235800743103,0.1993607074022293
user_979,job_133,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_794,job_213,,Comment for job 838,-0.8410705327987671,NEGATIVE,,0.07946473360061646,0.3738394200801849
user_136,job_364,,,0.0,NEUTRAL,,0.5,0.5
user_843,job_381,,,0.0,NEUTRAL,,0.5,0.5
user_969,job_391,5.0,Comment for job 841,-0.849011242389679,NEGATIVE,1.0,0.07549437880516052,0.7226483136415481
user_162,job_375,4.0,Comment for job 842,-0.8465434312820435,NEGATIVE,0.75,0.07672828435897827,0.5480184853076934
user_930,job_269,2.0,Comment for job 843,-0.8570047616958618,NEGATIVE,0.25,0.07149761915206909,0.1964492857456207
user_172,job_148,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_876,job_233,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_248,job_208,,,0.0,NEUTRAL,,0.5,0.5
user_824,job_398,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_387,job_323,,,0.0,NEUTRAL,,0.5,0.5
user_113,job_112,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_474,job_343,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_608,job_47,2.0,Comment for job 851,-0.8300904631614685,NEGATIVE,0.25,0.08495476841926575,0.20048643052577972
user_762,job_363,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_336,job_67,,,0.0,NEUTRAL,,0.5,0.5
user_842,job_80,1.0,Comment for job 854,-0.7642669677734375,NEGATIVE,0.0,0.11786651611328125,0.035359954833984374
user_773,job_399,3.0,Comment for job 855,-0.852723240852356,NEGATIVE,0.5,0.07363837957382202,0.37209151387214656
user_613,job_180,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_283,job_126,,,0.0,NEUTRAL,,0.5,0.5
user_804,job_338,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_681,job_283,,,0.0,NEUTRAL,,0.5,0.5
user_560,job_222,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_17,job_71,,,0.0,NEUTRAL,,0.5,0.5
user_487,job_449,,Comment for job 862,-0.8935271501541138,NEGATIVE,,0.053236424922943115,0.3659709274768829
user_932,job_411,1.0,Comment for job 863,-0.8849775195121765,NEGATIVE,0.0,0.05751124024391174,0.017253372073173522
user_911,job_48,,,0.0,NEUTRAL,,0.5,0.5
user_403,job_155,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_837,job_25,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_222,job_449,5.0,Comment for job 867,-0.8911505937576294,NEGATIVE,1.0,0.0544247031211853,0.7163274109363555
user_745,job_348,1.0,Comment for job 868,-0.8900246024131775,NEGATIVE,0.0,0.054987698793411255,0.016496309638023374
user_991,job_110,,,0.0,NEUTRAL,,0.5,0.5
user_976,job_78,3.0,Comment for job 870,-0.6703726649284363,NEGATIVE,0.5,0.16481366753578186,0.3994441002607345
user_644,job_458,3.0,Comment for job 871,-0.8920614719390869,NEGATIVE,0.5,0.05396926403045654,0.36619077920913695
user_9,job_159,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_383,job_163,3.0,Comment for job 873,-0.8768648505210876,NEGATIVE,0.5,0.06156757473945618,0.36847027242183683
user_373,job_20,5.0,Comment for job 874,-0.8219649791717529,NEGATIVE,1.0,0.08901751041412354,0.7267052531242371
user_55,job_421,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_907,job_241,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_705,job_190,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_5,job_215,,,0.0,NEUTRAL,,0.5,0.5
user_636,job_175,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_607,job_336,5.0,Comment for job 880,-0.7494810223579407,NEGATIVE,1.0,0.12525948882102966,0.7375778466463089
user_698,job_309,4.0,Comment for job 881,-0.8759351968765259,NEGATIVE,0.75,0.06203240156173706,0.5436097204685211
user_365,job_464,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_292,job_297,,,0.0,NEUTRAL,,0.5,0.5
user_874,job_272,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_659,job_17,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_184,job_248,3.0,Comment for job 886,-0.8803539872169495,NEGATIVE,0.5,0.05982300639152527,0.36794690191745755
user_760,job_435,2.0,Comment for job 887,-0.8845539093017578,NEGATIVE,0.25,0.057723045349121094,0.19231691360473632
user_456,job_269,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_832,job_451,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_713,job_35,5.0,Comment for job 890,-0.9542033672332764,NEGATIVE,1.0,0.022898316383361816,0.7068694949150085
user_41,job_478,,Comment for job 891,-0.9204936623573303,NEGATIVE,,0.03975316882133484,0.36192595064640043
user_236,job_69,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_232,job_199,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_806,job_191,,,0.0,NEUTRAL,,0.5,0.5
user_680,job_108,4.0,Comment for job 895,-0.9262772798538208,NEGATIVE,0.75,0.0368613600730896,0.5360584080219268
user_278,job_187,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_932,job_246,5.0,Comment for job 897,-0.91898113489151,NEGATIVE,1.0,0.040509432554244995,0.7121528297662735
user_940,job_4,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_219,job_12,,,0.0,NEUTRAL,,0.5,0.5
user_440,job_390,,,0.0,NEUTRAL,,0.5,0.5
user_550,job_428,,,0.0,NEUTRAL,,0.5,0.5
user_639,job_149,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_82,job_494,,,0.0,NEUTRAL,,0.5,0.5
user_420,job_133,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_164,job_174,,Comment for job 905,-0.8750301003456116,NEGATIVE,,0.062484949827194214,0.36874548494815823
user_250,job_350,,Comment for job 906,-0.8439631462097168,NEGATIVE,,0.0780184268951416,0.37340552806854244
user_561,job_291,2.0,Comment for job 907,-0.8390896916389465,NEGATIVE,0.25,0.08045515418052673,0.199136546254158
user_571,job_456,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_586,job_293,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_100,job_251,3.0,Comment for job 910,-0.8243061900138855,NEGATIVE,0.5,0.08784690499305725,0.37635407149791716
user_582,job_4,,,0.0,NEUTRAL,,0.5,0.5
user_224,job_281,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_938,job_273,,Comment for job 913,-0.9086349606513977,NEGATIVE,,0.04568251967430115,0.36370475590229034
user_264,job_104,,,0.0,NEUTRAL,,0.5,0.5
user_425,job_221,,,0.0,NEUTRAL,,0.5,0.5
user_300,job_284,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_616,job_192,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_427,job_97,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_149,job_274,,Comment for job 919,-0.9005178809165955,NEGATIVE,,0.04974105954170227,0.36492231786251067
user_770,job_293,,Comment for job 920,-0.935021698474884,NEGATIVE,,0.03248915076255798,0.3597467452287674
user_334,job_145,,,0.0,NEUTRAL,,0.5,0.5
user_333,job_473,,,0.0,NEUTRAL,,0.5,0.5
user_99,job_216,,Comment for job 923,-0.907091498374939,NEGATIVE,,0.04645425081253052,0.36393627524375916
user_137,job_385,,Comment for job 924,-0.8426633477210999,NEGATIVE,,0.07866832613945007,0.373600497841835
user_611,job_11,5.0,Comment for job 925,-0.9040522575378418,NEGATIVE,1.0,0.0479738712310791,0.7143921613693237
user_468,job_354,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_442,job_461,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_531,job_495,,Comment for job 928,-0.875883162021637,NEGATIVE,,0.06205841898918152,0.36861752569675443
user_564,job_44,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_362,job_341,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_670,job_228,,Comment for job 931,-0.9275169372558594,NEGATIVE,,0.03624153137207031,0.36087245941162105
user_596,job_240,5.0,,0.0,NEUTRAL,1.0,0.5,0.85
user_427,job_423,,Comment for job 933,-0.9233775734901428,NEGATIVE,,0.03831121325492859,0.3614933639764786
user_681,job_243,,,0.0,NEUTRAL,,0.5,0.5
user_434,job_427,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_49,job_188,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_345,job_227,,Comment for job 937,-0.8991758823394775,NEGATIVE,,0.05041205883026123,0.36512361764907836
user_487,job_42,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_229,job_421,,,0.0,NEUTRAL,,0.5,0.5
user_435,job_189,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_813,job_130,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_566,job_255,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_178,job_494,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_317,job_123,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_857,job_59,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_400,job_413,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_42,job_482,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_41,job_371,1.0,Comment for job 948,-0.8738848567008972,NEGATIVE,0.0,0.06305757164955139,0.018917271494865415
user_467,job_338,1.0,,0.0,NEUTRAL,0.0,0.5,0.15
user_182,job_335,,Comment for job 950,-0.6454367637634277,NEGATIVE,,0.17728161811828613,0.4031844854354858
user_999,job_81,,,0.0,NEUTRAL,,0.5,0.5
user_944,job_280,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_900,job_71,2.0,Comment for job 953,-0.8346923589706421,NEGATIVE,0.25,0.08265382051467896,0.19979614615440366
user_400,job_166,,,0.0,NEUTRAL,,0.5,0.5
user_81,job_96,3.0,Comment for job 955,-0.8721924424171448,NEGATIVE,0.5,0.06390377879142761,0.36917113363742826
user_466,job_307,3.0,,0.0,NEUTRAL,0.5,0.5,0.5
user_367,job_208,5.0,Comment for job 957,-0.8252390623092651,NEGATIVE,1.0,0.08738046884536743,0.7262141406536102
user_355,job_238,,,0.0,NEUTRAL,,0.5,0.5
user_796,job_417,3.0,Comment for job 959,-0.8316002488136292,NEGATIVE,0.5,0.08419987559318542,0.3752599626779556
user_130,job_490,4.0,,0.0,NEUTRAL,0.75,0.5,0.6749999999999999
user_353,job_93,2.0,Comment for job 961,-0.8327559232711792,NEGATIVE,0.25,0.0836220383644104,0.2000866115093231
user_214,job_23,,,0.0,NEUTRAL,,0.5,0.5
user_799,job_48,,Comment for job 963,-0.8623132109642029,NEGATIVE,,0.06884339451789856,0.37065301835536957
user_99,job_122,,Comment for job 964,-0.7611324191093445,NEGATIVE,,0.11943379044532776,0.3858301371335983
user_678,job_398,,,0.0,NEUTRAL,,0.5,0.5
user_983,job_284,4.0,Comment for job 966,-0.8379848599433899,NEGATIVE,0.75,0.08100757002830505,0.5493022710084914
user_190,job_220,1.0,Comment for job 967,-0.7920379042625427,NEGATIVE,0.0,0.10398104786872864,0.03119431436061859
user_941,job_83,,,0.0,NEUTRAL,,0.5,0.5
user_783,job_413,2.0,,0.0,NEUTRAL,0.25,0.5,0.32499999999999996
user_553,job_170,,,0.0,NEUTRAL,,0.5,0.5
